seed,question,variant,kind,noise,sources,cleared,seconds_per_source,virtual_s,runtime_s,actions,move_s,measure_s,switch_s,optical_s,laser_s,cleared_count,visited_survey_points,termination,shared_attempts,shared_hits
20280916,4,shared,random,smooth,10,10,1292.0750870252275,12920.750870252275,0.1001031999985571,785,8800.750870252272,2985.0,551.0,564.0,20.0,10,49,full_coverage,4,0
20280917,4,B1,boundary,constant,10,10,1355.0765829732823,13550.765829732822,0.1654320000016014,874,8571.765829732823,3965.0,751.0,243.0,20.0,10,49,full_coverage,,
20280917,4,shared,boundary,constant,10,10,1357.295234128174,13572.952341281738,0.1630758000028436,888,8545.952341281743,3980.0,751.0,276.0,20.0,10,49,full_coverage,4,1
20280917,4,B1,cluster,smooth,10,10,1209.142308122366,12091.42308122366,0.11750420000316808,534,8987.42308122366,2550.0,462.0,72.0,20.0,10,49,full_coverage,,
20280917,4,shared,cluster,smooth,10,10,1023.5944325910816,10235.944325910816,0.044447200001741294,530,7134.944325910816,2565.0,465.0,51.0,20.0,10,49,full_coverage,10,7
20280917,4,B1,radius_min,spatial,10,10,1228.20658581489,12282.0658581489,0.09199850000004517,649,8573.0658581489,2975.0,552.0,162.0,20.0,10,49,full_coverage,,
20280917,4,shared,radius_min,spatial,10,10,1207.3358649753616,12073.358649753616,0.06882489999406971,679,8248.358649753616,3020.0,560.0,225.0,20.0,10,49,full_coverage,8,6
20280917,4,B1,all_directional,constant,10,10,1514.9034899458366,15149.034899458366,0.14314569999987725,918,10256.034899458373,3600.0,679.0,594.0,20.0,10,49,full_coverage,,
20280917,4,shared,all_directional,constant,10,10,1437.8406131568895,14378.406131568896,0.10062839999591233,841,9692.406131568901,3645.0,685.0,336.0,20.0,10,49,full_coverage,4,2
20280917,4,B1,random,smooth,10,10,1364.8551856579245,13648.551856579244,0.10704499999701511,746,9643.551856579248,2980.0,555.0,450.0,20.0,10,49,full_coverage,,
20280917,4,shared,random,smooth,10,10,1363.1776371006295,13631.776371006294,0.1178864000030444,758,9580.776371006294,3000.0,557.0,474.0,20.0,10,49,full_coverage,5,2
20280918,4,B1,boundary,constant,16,16,885.3593970296446,14165.750352474313,0.2681095999942045,799,10088.750352474315,2805.0,526.0,714.0,32.0,16,43,count_upper_bound,,
20280918,4,shared,boundary,constant,16,16,911.1386364618033,14578.218183388854,0.3527793000030215,859,10273.218183388864,2900.0,536.0,837.0,32.0,16,45,count_upper_bound,12,1
20280918,4,B1,cluster,smooth,16,16,337.33056724573396,5397.289075931743,0.19903809999959776,142,4760.289075931744,305.0,57.0,243.0,32.0,16,5,count_upper_bound,,
20280918,4,shared,cluster,smooth,16,16,192.3250627423971,3077.2010038783537,0.15241170000081183,131,2472.201003878354,305.0,58.0,210.0,32.0,16,4,count_upper_bound,14,9
20280918,4,B1,radius_min,spatial,16,16,578.4192804145994,9254.70848663359,0.1377407999971183,444,6988.708486633591,1535.0,288.0,411.0,32.0,16,26,count_upper_bound,,
20280918,4,shared,radius_min,spatial,16,16,670.6963719390426,10731.141951024681,0.08753559999604477,434,8321.141951024687,1860.0,332.0,186.0,32.0,16,42,count_upper_bound,15,9
