data_source,case_id,phase,question,seed,kind,noise,true_source_count,cleared_count,clear_ratio,virtual_time,average_clear_time,real_program_time,movement_distance,measure_count,channel_switch_count,clear_attempt_count,failed_clear_count,strategy_version,parameters,visited_survey_points,termination,move_s,measure_s,switch_s,optical_s,laser_s,validation_passed,notes
local_synthetic,local-3-2026091128-random,holdout,3,2026091128,random,spatial,13,13,1.0,4020.398439304914,309.2614184080703,0.028035100000124658,16391.992196524578,102,98,36,23,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3278.3984393049154,510.0,98.0,108.0,26.0,True,
local_synthetic,local-3-2026091129-random,holdout,3,2026091129,random,spatial,10,10,1.0,4372.17813461175,437.21781346117496,0.021641699999236153,17895.890673058744,114,110,31,21,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3579.1781346117486,570.0,110.0,93.0,20.0,True,
local_synthetic,local-3-2026091130-random,holdout,3,2026091130,random,spatial,15,15,1.0,4123.613390801794,274.90755938678626,0.037696600000344915,17458.06695400897,88,84,26,11,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3491.613390801794,440.0,84.0,78.0,30.0,True,
local_synthetic,local-3-2026091131-random,holdout,3,2026091131,random,spatial,14,14,1.0,4857.902458793717,346.9930327709798,0.03259580000121787,20594.512293968597,101,95,37,23,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,4118.902458793719,505.0,95.0,111.0,28.0,True,
local_synthetic,local-3-2026091132-random,holdout,3,2026091132,random,spatial,16,16,1.0,4923.060313843074,307.69126961519214,0.028118399999584653,20660.301569215368,113,110,28,12,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,count_upper_bound,4132.060313843073,565.0,110.0,84.0,32.0,True,
local_synthetic,local-3-2026091133-random,holdout,3,2026091133,random,spatial,12,12,1.0,4056.8926919708542,338.0743909975712,0.023394800000460236,16044.463459854273,123,116,31,19,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3208.8926919708547,615.0,116.0,93.0,24.0,True,
local_synthetic,local-3-2026091134-random,holdout,3,2026091134,random,spatial,12,12,1.0,4621.165319961104,385.09710999675866,0.0294064999998227,19215.826599805518,109,107,34,22,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3843.1653199611037,545.0,107.0,102.0,24.0,True,
local_synthetic,local-3-2026091135-random,holdout,3,2026091135,random,spatial,11,11,1.0,4252.683574996975,386.6075977269977,0.028016799999022624,17408.417874984872,106,102,39,28,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3481.6835749969746,530.0,102.0,117.0,22.0,True,
local_synthetic,local-3-2026091136-random,holdout,3,2026091136,random,spatial,11,11,1.0,4352.194232823244,395.6540211657495,0.021853799999007606,18155.97116411622,104,101,26,15,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3631.1942328232444,520.0,101.0,78.0,22.0,True,
local_synthetic,local-3-2026091137-random,holdout,3,2026091137,random,spatial,13,13,1.0,3974.6251853352014,305.74039887193857,0.03896130000066478,16173.125926676006,105,99,30,17,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3234.6251853352014,525.0,99.0,90.0,26.0,True,
local_synthetic,local-3-2026091138-random,holdout,3,2026091138,random,spatial,15,15,1.0,4583.207630461604,305.5471753641069,0.040273399999932735,19641.038152308018,89,84,32,17,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3928.2076304616035,445.0,84.0,96.0,30.0,True,
local_synthetic,local-3-2026091139-random,holdout,3,2026091139,random,spatial,13,13,1.0,4689.096333489997,360.699717960769,0.0294328999989375,19845.48166744998,100,95,33,20,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3969.096333489996,500.0,95.0,99.0,26.0,True,
local_synthetic,local-3-2026091140-random,holdout,3,2026091140,random,spatial,16,16,1.0,4954.686194354549,309.6678871471593,0.03295109999999113,21053.430971772745,103,101,32,16,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,count_upper_bound,4210.686194354549,515.0,101.0,96.0,32.0,True,
local_synthetic,local-3-2026091141-random,holdout,3,2026091141,random,spatial,15,15,1.0,4635.310600490916,309.0207066993944,0.04293789999974251,19796.55300245458,87,82,43,28,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3959.3106004909164,435.0,82.0,129.0,30.0,True,
local_synthetic,local-3-2026091142-random,holdout,3,2026091142,random,spatial,14,14,1.0,4176.917976846986,298.351284060499,0.040270900000905385,17144.58988423493,93,90,55,41,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3428.917976846986,465.0,90.0,165.0,28.0,True,
local_synthetic,local-3-2026091143-random,holdout,3,2026091143,random,spatial,16,16,1.0,4729.154733221379,295.57217082633616,0.03878900000017893,19990.773666106892,84,81,66,50,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",6,count_upper_bound,3998.1547332213786,420.0,81.0,198.0,32.0,True,
local_synthetic,local-3-2026091144-random,holdout,3,2026091144,random,spatial,15,15,1.0,4857.444528068308,323.8296352045538,0.033203700000740355,20852.222640341533,92,86,37,22,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,4170.444528068307,460.0,86.0,111.0,30.0,True,
local_synthetic,local-3-2026091145-random,holdout,3,2026091145,random,spatial,11,11,1.0,4247.954950073336,386.1777227339396,0.018994799998836243,17639.774750366676,103,99,28,17,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3527.9549500733356,515.0,99.0,84.0,22.0,True,
local_synthetic,local-3-2026091146-random,holdout,3,2026091146,random,spatial,11,11,1.0,4164.292395459171,378.5720359508337,0.022020799999154406,17181.46197729585,108,103,21,10,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3436.29239545917,540.0,103.0,63.0,22.0,True,
local_synthetic,local-3-2026091147-random,holdout,3,2026091147,random,spatial,11,11,1.0,4072.10149839259,370.1910453084173,0.021035699999629287,16775.507491962955,105,101,23,12,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3355.101498392591,525.0,101.0,69.0,22.0,True,
local_synthetic,local-3-2026091148-random,holdout,3,2026091148,random,spatial,13,13,1.0,3835.967455475214,295.07441965193954,0.024828099998558173,15409.837277376073,110,106,24,11,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3081.9674554752146,550.0,106.0,72.0,26.0,True,
local_synthetic,local-3-2026091149-random,holdout,3,2026091149,random,spatial,11,11,1.0,4388.851953488622,398.98654122623833,0.026586200001474936,18724.25976744311,94,89,21,10,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3744.851953488622,470.0,89.0,63.0,22.0,True,
local_synthetic,local-3-2026091150-random,holdout,3,2026091150,random,spatial,13,13,1.0,4099.4358519205025,315.34121937850017,0.02437420000023849,16887.17925960251,104,98,26,13,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3377.4358519205025,520.0,98.0,78.0,26.0,True,
local_synthetic,local-3-2026091151-random,holdout,3,2026091151,random,spatial,13,13,1.0,4564.676791439091,351.1289839568532,0.03288969999994151,18998.383957195452,102,97,44,31,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3799.6767914390907,510.0,97.0,132.0,26.0,True,
local_synthetic,local-3-2026091152-random,holdout,3,2026091152,random,spatial,12,12,1.0,4742.251421616199,395.1876184680166,0.03382439999950293,19781.257108080994,102,96,52,40,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3956.251421616199,510.0,96.0,156.0,24.0,True,
local_synthetic,local-3-2026091153-random,holdout,3,2026091153,random,spatial,14,14,1.0,4638.247584998433,331.3033989284595,0.02460360000077344,19646.237924992165,100,97,28,14,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3929.247584998433,500.0,97.0,84.0,28.0,True,
local_synthetic,local-3-2026091154-random,holdout,3,2026091154,random,spatial,11,11,1.0,4139.0755237317935,376.2795930665267,0.019598899998527486,16825.37761865897,113,112,25,14,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3365.0755237317944,565.0,112.0,75.0,22.0,True,
local_synthetic,local-3-2026091155-random,holdout,3,2026091155,random,spatial,12,12,1.0,4017.4525019366783,334.7877084947232,0.020363899999210844,16597.262509683394,102,98,22,10,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3319.4525019366793,510.0,98.0,66.0,24.0,True,
local_synthetic,local-3-2026091156-random,holdout,3,2026091156,random,spatial,16,16,1.0,4846.411358605385,302.9007099128366,0.044688600000881706,20697.056793026924,92,89,42,26,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,count_upper_bound,4139.4113586053845,460.0,89.0,126.0,32.0,True,
local_synthetic,local-3-2026091157-random,holdout,3,2026091157,random,spatial,14,14,1.0,4612.238478274232,329.44560559101654,0.030083199999353383,19566.19239137116,97,93,31,17,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3913.2384782742324,485.0,93.0,93.0,28.0,True,
local_synthetic,local-3-2026091158-random,holdout,3,2026091158,random,spatial,13,13,1.0,4198.124361962851,322.9326432279116,0.022321300000839983,17625.621809814256,98,94,21,8,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,3525.1243619628513,490.0,94.0,63.0,26.0,True,
local_synthetic,local-3-2026091159-random,holdout,3,2026091159,random,spatial,11,11,1.0,5001.090673872123,454.64460671564757,0.028315699999438948,21305.45336936062,98,93,45,34,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,4261.090673872124,490.0,93.0,135.0,22.0,True,
local_synthetic,local-3-2026091160-random,holdout,3,2026091160,random,spatial,13,13,1.0,5114.059286273697,393.3891758672074,0.03475860000071407,21845.296431368482,102,98,37,24,candidate-shared,"{""q3_survey_layout"": ""hexagon""}",7,full_coverage,4369.059286273697,510.0,98.0,111.0,26.0,True,
